Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
31-JUL-2026|SBMA|SURYA BIRU MURNI ACETYLENE Tbk|EQUITY|ID1000163207|SURYA BIRU MURNI ACETYLENE TBK, PT|ACTIVE|IDX|08-SEP-2021|IDR|Certificate||||||||100|929926282|||279926282|29.8|0.3|30.1|CHEMICALS|108
31-JUL-2026|SCCO|SUPREME CABLE MANUFACTURING & COMMERCE Tbk|EQUITY|ID1000080906|SUPREME CABLE MANUFACTURING & COMMERCE Tbk, PT|ACTIVE|IDX|20-JUN-1982|IDR|Electronic||||||||250|822333600|||142351076|16.98|0.33|17.31|CABLE|2310
31-JUL-2026|SCMA|SURYA CITRA MEDIA Tbk|EQUITY|ID1000125305|SURYA CITRA MEDIA Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||10|73970569505|||73970568305|96.87|3.13|100|ADVERTISING,PRINTING and MEDIA|208
31-JUL-2026|SCNP|SELARAS CITRA NUSANTARA PERKASA Tbk|EQUITY|ID1000157308|SELARAS CITRA NUSANTARA PERKASA Tbk, PT|ACTIVE|IDX|07-SEP-2020|IDR|Certificate||||||||100|2500000000|||500000000|15.24|4.76|20|HOUSEWARE|155
31-JUL-2026|SCPI|ORGANON PHARMA INDONESIA Tbk|EQUITY|ID1000088800|ORGANON PHARMA INDONESIA Tbk, PT|ACTIVE|IDX|08-JUN-1990|IDR|Electronic||||||||1000|3600000|||3562250|0.16|98.79|98.95|PHARMACEUTICALS|29000
31-JUL-2026|SDMU|SIDOMULYO SELARAS Tbk|EQUITY|ID1000120108|SIDOMULYO SELARAS Tbk, PT|ACTIVE|IDX|12-JUL-2011|IDR|Electronic||||||||100|2250691100|||1894628600|83.14|1.04|84.18|TRANSPORTATION|78
31-JUL-2026|SDPC|MILLENNIUM PHARMACON INTERNATIONAL Tbk|EQUITY|ID1000072804|MILLENNIUM PHARMACON INTERNATIONAL Tbk, PT|ACTIVE|IDX|07-MAY-1990|IDR|Electronic|03-SEP-2001|||||||100|1274000000|||1269976289|25.67|74.02|99.68|WHOLESALE (DURABLE & NON DURABLE GOODS)|181
31-JUL-2026|SDRA|BANK WOORI SAUDARA INDONESIA 1906 Tbk|EQUITY|ID1000105307|BANK WOORI SAUDARA INDONESIA 1906 Tbk, PT|ACTIVE|IDX|15-DEC-2006|IDR|Electronic||||||||100|14692189889|||14689007459|9|90.97|99.98|BANK|230
31-JUL-2026|SEMA|SEMACOM INTEGRATED Tbk|EQUITY|ID1000165707|SEMACOM INTEGRATED Tbk, PT|ACTIVE|IDX|10-JAN-2022|IDR|Certificate||||||||50|1347258842|||447258842|32.76|0.44|33.2|ENERGY|98
31-JUL-2026|SFAN|SURYA FAJAR CAPITAL Tbk|EQUITY|ID1000149107|SURYA FAJAR CAPITAL Tbk, PT|ACTIVE|IDX|19-JUN-2019|IDR|Electronic||||||||100|1359934021|||1226096291|90.15|0.01|90.16|INVESTMENT COMPANY|1975
31-JUL-2026|SFTCASH|SFTCASH|EQUITY|XX0002001016|DUMMY_ISSUER|ACTIVE|||IDR|Electronic|||||||||0||||0|0|0||
31-JUL-2026|SGER|SUMBER GLOBAL ENERGY Tbk|EQUITY|ID1000156706|SUMBER GLOBAL ENERGY Tbk, PT|ACTIVE|IDX|10-AUG-2020|IDR|Certificate||||||||50|15586909438|||6968992784|40.69|4.02|44.71|ENERGY|488
31-JUL-2026|SGRO|PRIME AGRI RESOURCES Tbk|EQUITY|ID1000106107|PRIME AGRI RESOURCES Tbk, PT|ACTIVE|IDX|18-JUN-2007|IDR|Electronic||||||||200|1818622000|||1818622000|1.12|98.88|100|PLANTATION|4070
31-JUL-2026|SHID|HOTEL SAHID JAYA INTERNATIONAL Tbk|EQUITY|ID1000068505|HOTEL SAHID JAYA INTERNATIONAL Tbk, PT|ACTIVE|IDX|08-MAY-1990|IDR|Electronic|31-MAY-2001|||||||500|1119326168|||1097981048|97.65|0.44|98.09|RESTAURANT, HOTEL & TOURISM|615
31-JUL-2026|SHIP|SILLO MARITIME PERDANA Tbk|EQUITY|ID1000137102|SILLO MARITIME PERDANA Tbk, PT|ACTIVE|IDX|16-JUN-2016|IDR|Electronic||||||||100|2719790000|||2719790000|94.85|5.15|100|TRANSPORTATION|2040
31-JUL-2026|SICO|SIGMA ENERGY COMPRESSINDO Tbk|EQUITY|ID1000167000|SIGMA ENERGY COMPRESSINDO Tbk, PT|ACTIVE|IDX|08-APR-2022|IDR|Certificate||||||||50|910077764|||910077764|99.94|0.06|100|ENERGY|108
31-JUL-2026|SIDO|INDUSTRI JAMU DAN FARMASI SIDO MUNCUL Tbk|EQUITY|ID1000130305|INDUSTRI JAMU DAN FARMASI SIDO MUNCUL Tbk, PT|ACTIVE|IDX|18-DEC-2013|IDR|Electronic||||||||50|30000000000|||24571697406|74.95|6.96|81.91|PHARMACEUTICALS|362
31-JUL-2026|SILO|SILOAM INTERNATIONAL HOSPITALS Tbk|EQUITY|ID1000129208|SILOAM INTERNATIONAL HOSPITALS Tbk, PT|ACTIVE|IDX|12-SEP-2013|IDR|Electronic||||||||12.5|13006125000|||12005339880|23.71|68.59|92.31|HEALTH CARE|2200
31-JUL-2026|SIMA|SIWANI MAKMUR Tbk|EQUITY|ID1000063902|SIWANI MAKMUR Tbk, PT|ACTIVE|IDX|03-JUN-1994|IDR|Electronic|30-JAN-2001|||||||500|442589871|||442174122|99.89|0.01|99.91|PLASTICS & PACKAGING|50
31-JUL-2026|SIMP|SALIM IVOMAS PRATAMA Tbk|EQUITY|ID1000119100|SALIM IVOMAS PRATAMA Tbk, PT|ACTIVE|IDX|09-JUN-2011|IDR|Electronic||||||||200|15501310000|||2848245956|16.51|1.87|18.37|PLANTATION|615
31-JUL-2026|PTPP03BCN2|OBLIGASI BERKELANJUTAN III PTPP TAHAP II TAHUN 2022 SERI B|CORPORATE BOND|IDA0001234B4|PEMBANGUNAN PERUMAHAN (PERSERO) Tbk, PT|ACTIVE|IDX|25-APR-2022|IDR|Electronic||22-APR-2027|||7.75|FIXED|3 MONTHS|||404500000000|404500000000|404500000000|100|0|100|BUILDING CONSTRUCTION|1
31-JUL-2026|PTPP03CN3|OBLIGASI BERKELANJUTAN III PTPP TAHAP III TAHUN 2023|CORPORATE BOND|IDA000131403|PEMBANGUNAN PERUMAHAN (PERSERO) Tbk, PT|ACTIVE|IDX|12-APR-2023|IDR|Electronic||11-APR-2027|||8.8|FIXED|3 MONTHS|||503725000000|503725000000|503725000000|99.9|0.1|100|BUILDING CONSTRUCTION|1
31-JUL-2026|PTPP04CN1|OBLIGASI BERKELANJUTAN IV PTPP TAHAP I TAHUN 2024|CORPORATE BOND|IDA000144307|PEMBANGUNAN PERUMAHAN (PERSERO) Tbk, PT|ACTIVE|IDX|01-JUL-2024|IDR|Electronic||28-JUN-2027|||10.25|FIXED|3 MONTHS|||434620000000|434620000000|434620000000|100|0|100|BUILDING CONSTRUCTION|1
31-JUL-2026|PTRO01ACN2|OBLIGASI BERKELANJUTAN I PETROSEA TAHAP II TAHUN 2025 SERI A|CORPORATE BOND|IDA0001533A1|PETROSEA Tbk, PT|ACTIVE|IDX|24-MAR-2025|IDR|Electronic||21-MAR-2028|||7.75|FIXED|3 MONTHS|||39200000000|39200000000|39200000000|100|0|100|COAL MINING|1
31-JUL-2026|PTRO01BCN1|OBLIGASI BERKELANJUTAN I PETROSEA TAHAP I TAHUN 2024 SERI B|CORPORATE BOND|IDA0001507B3|PETROSEA Tbk, PT|ACTIVE|IDX|16-DEC-2024|IDR|Electronic||13-DEC-2027|||8|FIXED|3 MONTHS|||171640000000|171640000000|171640000000|100|0|100|COAL MINING|1
31-JUL-2026|PTRO01BCN2|OBLIGASI BERKELANJUTAN I PETROSEA TAHAP II TAHUN 2025 SERI B|CORPORATE BOND|IDA0001533B9|PETROSEA Tbk, PT|ACTIVE|IDX|24-MAR-2025|IDR|Electronic||21-MAR-2030|||8.75|FIXED|3 MONTHS|||476200000000|476200000000|476200000000|100|0|100|COAL MINING|1
31-JUL-2026|PTRO01CCN1|OBLIGASI BERKELANJUTAN I PETROSEA TAHAP I TAHUN 2024 SERI C|CORPORATE BOND|IDA0001507C1|PETROSEA Tbk, PT|ACTIVE|IDX|16-DEC-2024|IDR|Electronic||13-DEC-2029|||8.75|FIXED|3 MONTHS|||465400000000|465400000000|465400000000|100|0|100|COAL MINING|1
31-JUL-2026|PTRO01CCN2|OBLIGASI BERKELANJUTAN I PETROSEA TAHAP II TAHUN 2025 SERI C|CORPORATE BOND|IDA0001533C7|PETROSEA Tbk, PT|ACTIVE|IDX|24-MAR-2025|IDR|Electronic||21-MAR-2032|||9.3|FIXED|3 MONTHS|||484600000000|484600000000|484600000000|99.77|0.23|100|COAL MINING|1
31-JUL-2026|PTRO01DCN1|OBLIGASI BERKELANJUTAN I PETROSEA TAHAP I TAHUN 2024 SERI D|CORPORATE BOND|IDA0001507D9|PETROSEA Tbk, PT|ACTIVE|IDX|16-DEC-2024|IDR|Electronic||13-DEC-2031|||9.5|FIXED|3 MONTHS|||315960000000|315960000000|315960000000|100|0|100|COAL MINING|1
31-JUL-2026|PYFA01CN1|OBLIGASI BERKELANJUTAN I PYRIDAM FARMA TAHAP I TAHUN 2022|CORPORATE BOND|IDA000121909|PYRIDAM FARMA Tbk, PT|ACTIVE|IDX|09-MAR-2022|IDR|Electronic||08-MAR-2027|||9.5|FIXED|3 MONTHS|||400000000000|400000000000|400000000000|100|0|100|PHARMACEUTICALS|1
31-JUL-2026|PYFA01CN3|OBLIGASI BERKELANJUTAN I PYRIDAM FARMA TAHAP III TAHUN 2024|CORPORATE BOND|IDA000140008|PYRIDAM FARMA Tbk, PT|ACTIVE|IDX|28-FEB-2024|IDR|Electronic||27-FEB-2029|||9.5|FIXED|3 MONTHS|||400000000000|400000000000|400000000000|100|0|100|PHARMACEUTICALS|1
31-JUL-2026|PYFA02CN1|OBLIGASI BERKELANJUTAN II PYRIDAM FARMA TAHAP I TAHUN 2025|CORPORATE BOND|IDA000159305|PYRIDAM FARMA Tbk, PT|ACTIVE|IDX|10-JUL-2025|IDR|Electronic||09-JUL-2028|||9|FIXED|3 MONTHS|||420000000000|420000000000|420000000000|100|0|100|PHARMACEUTICALS|1
31-JUL-2026|RATU01A|OBLIGASI I RAHARJA ENERGI CEPU TAHUN 2026 SERI A|CORPORATE BOND|IDA0001680A0|RAHARJA ENERGI CEPU Tbk, PT|ACTIVE|IDX|30-MAR-2026|IDR|Electronic||27-MAR-2031|||7.95||3 MONTHS|||20000000000|20000000000|20000000000|100|0|100|CRUDE PETROLEUM & NATURAL GAS PROD.|1
31-JUL-2026|RATU01B|OBLIGASI I RAHARJA ENERGI CEPU TAHUN 2026 SERI B|CORPORATE BOND|IDA0001680B8|RAHARJA ENERGI CEPU Tbk, PT|ACTIVE|IDX|30-MAR-2026|IDR|Electronic||27-MAR-2033|||8.5|FIXED|3 MONTHS|||280000000000|280000000000|280000000000|100|0|100|CRUDE PETROLEUM & NATURAL GAS PROD.|1
31-JUL-2026|REFI01C|OBLIGASI I REFI TAHUN 2022 SERI C|CORPORATE BOND|IDA0001207C8|USAHA PEMBIAYAAN RELIANCE INDONESIA, PT|ACTIVE|IDX|10-FEB-2022|IDR|Electronic||09-FEB-2027|||9.5|FIXED|3 MONTHS|||200000000000|200000000000|200000000000|100|0|100|FINANCIAL INSTITUTION|1
31-JUL-2026|RMKE01ACN2|OBLIGASI BERKELANJUTAN I RMK ENERGY TAHAP II TAHUN 2026 SERI A|CORPORATE BOND|IDA0001658A6|RMK ENERGY Tbk, PT|ACTIVE|IDX|04-MAR-2026|IDR|Electronic||03-MAR-2031|||7.75|FIXED|3 MONTHS|||450000000000|450000000000|450000000000|100|0|100|COAL MINING|1
31-JUL-2026|RMKE01BCN1|OBLIGASI BERKELANJUTAN I RMK ENERGY TAHAP I TAHUN 2025 SERI B|CORPORATE BOND|IDA0001568B5|RMK ENERGY Tbk, PT|ACTIVE|IDX|10-JUL-2025|IDR|Electronic||09-JUL-2028|||8.75|FIXED|3 MONTHS|||284000000000|284000000000|284000000000|100|0|100|COAL MINING|1
31-JUL-2026|RMKE01BCN2|OBLIGASI BERKELANJUTAN I RMK ENERGY TAHAP II TAHUN 2026 SERI B|CORPORATE BOND|IDA0001658B4|RMK ENERGY Tbk, PT|ACTIVE|IDX|04-MAR-2026|IDR|Electronic||03-MAR-2033|||8.25|FIXED|3 MONTHS|||150000000000|150000000000|150000000000|100|0|100|COAL MINING|1
31-JUL-2026|SANF04BCN3|OBLIGASI BERKELANJUTAN IV SANF DENGAN TINGKAT BUNGA TETAP TAHAP III TAHUN 2024 SERI B|CORPORATE BOND|IDA0001432B4|SURYA ARTHA NUSANTARA FINANCE, PT|ACTIVE|IDX|21-JUN-2024|IDR|Electronic||20-JUN-2027|||7|FIXED|3 MONTHS|||550000000000|550000000000|550000000000|100|0|100|FINANCIAL INSTITUTION|1
31-JUL-2026|SANF04CCN2|OBLIGASI BERKELANJUTAN IV SANF DENGAN TINGKAT BUNGA TETAP TAHAP II TAHUN 2023 SERI C|CORPORATE BOND|IDA0001310C0|SURYA ARTHA NUSANTARA FINANCE, PT|ACTIVE|IDX|17-MAR-2023|IDR|Electronic||16-MAR-2028|||7.25|FIXED|3 MONTHS|||250000000000|250000000000|250000000000|100|0|100|FINANCIAL INSTITUTION|1
31-JUL-2026|SANF05ACN2|OBLIGASI BERKELANJUTAN V SANF DENGAN TINGKAT BUNGA TETAP TAHAP II TAHUN 2026 SERI A|CORPORATE BOND|IDA0001662A8|SURYA ARTHA NUSANTARA FINANCE, PT|ACTIVE|IDX|26-FEB-2026|IDR|Electronic||05-MAR-2027|||4.75|FIXED|3 MONTHS|||591990000000|591990000000|591990000000|100|0|100|FINANCIAL INSTITUTION|1
31-JUL-2026|SANF05BCN1|OBLIGASI BERKELANJUTAN V SANF DENGAN TINGKAT BUNGA TETAP TAHAP I TAHUN 2025 SERI B|CORPORATE BOND|IDA0001580B0|SURYA ARTHA NUSANTARA FINANCE, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2028|||6.75|FIXED|3 MONTHS|||853000000000|853000000000|853000000000|100|0|100|FINANCIAL INSTITUTION|1
31-JUL-2026|SANF05BCN2|OBLIGASI BERKELANJUTAN V SANF DENGAN TINGKAT BUNGA TETAP TAHAP II TAHUN 2026 SERI B|CORPORATE BOND|IDA0001662B6|SURYA ARTHA NUSANTARA FINANCE, PT|ACTIVE|IDX|26-FEB-2026|IDR|Electronic||25-FEB-2029|||5.75||3 MONTHS|||600000000000|600000000000|600000000000|100|0|100|FINANCIAL INSTITUTION|1
31-JUL-2026|SANF05CCN2|OBLIGASI BERKELANJUTAN V SANF DENGAN TINGKAT BUNGA TETAP TAHAP II TAHUN 2026 SERI C|CORPORATE BOND|IDA0001662C4|SURYA ARTHA NUSANTARA FINANCE, PT|ACTIVE|IDX|26-FEB-2026|IDR|Electronic||25-FEB-2031|||5.8|FIXED|3 MONTHS|||8010000000|8010000000|8010000000|100|0|100|FINANCIAL INSTITUTION|1
31-JUL-2026|SGER01ACN2|OBLIGASI BERKELANJUTAN I SUMBER GLOBAL ENERGY TAHAP II TAHUN 2025 SERI A|CORPORATE BOND|IDA0001622A2|SUMBER GLOBAL ENERGY Tbk, PT|ACTIVE|IDX|16-OCT-2025|IDR|Electronic||25-OCT-2026|||10|FIXED|3 MONTHS|||273645000000|273645000000|273645000000|100|0|100|ENERGY|1
31-JUL-2026|SGER01ACN3|OBLIGASI BERKELANJUTAN I SUMBER GLOBAL ENERGY TAHAP III TAHUN 2026 SERI A|CORPORATE BOND|IDA0001695A8|SUMBER GLOBAL ENERGY Tbk, PT|ACTIVE|IDX|11-JUN-2026|IDR|Electronic||20-JUN-2027|||9.5||3 MONTHS|||82600000000|82600000000|82600000000|100|0|100|ENERGY|1
31-JUL-2026|SGER01BCN2|OBLIGASI BERKELANJUTAN I SUMBER GLOBAL ENERGY TAHAP II TAHUN 2025 SERI B|CORPORATE BOND|IDA0001622B0|SUMBER GLOBAL ENERGY Tbk, PT|ACTIVE|IDX|16-OCT-2025|IDR|Electronic||15-OCT-2027|||10.75|FIXED|3 MONTHS|||9465000000|9465000000|9465000000|100|0|100|ENERGY|1
31-JUL-2026|SGER01BCN3|OBLIGASI BERKELANJUTAN I SUMBER GLOBAL ENERGY TAHAP III TAHUN 2026 SERI B|CORPORATE BOND|IDA0001695B6|SUMBER GLOBAL ENERGY Tbk, PT|ACTIVE|IDX|11-JUN-2026|IDR|Electronic||10-JUN-2028|||10||3 MONTHS|||850000000|850000000|850000000|100|0|100|ENERGY|1
31-JUL-2026|SGER01CCN3|OBLIGASI BERKELANJUTAN I SUMBER GLOBAL ENERGY TAHAP III TAHUN 2026 SERI C|CORPORATE BOND|IDA0001695C4|SUMBER GLOBAL ENERGY Tbk, PT|ACTIVE|IDX|11-JUN-2026|IDR|Electronic||10-JUN-2029|||10.5||3 MONTHS|||3250000000|3250000000|3250000000|100|0|100|ENERGY|1
31-JUL-2026|SGRO01BCN3|OBLIGASI BERKELANJUTAN I SAMPOERNA AGRO TAHAP III TAHUN 2022 SERI B|CORPORATE BOND|IDA0001214B6|PRIME AGRI RESOURCES Tbk, PT|ACTIVE|IDX|04-MAR-2022|IDR|Electronic||02-MAR-2027|||8.4|FIXED|3 MONTHS|||450385000000|450385000000|450385000000|100|0|100|PLANTATION|1
31-JUL-2026|SGRO02ACN1|OBLIGASI BERKELANJUTAN II SAMPOERNA AGRO TAHAP I TAHUN 2025 SERI A|CORPORATE BOND|IDA0001558A8|PRIME AGRI RESOURCES Tbk, PT|ACTIVE|IDX|07-JUL-2025|IDR|Electronic||04-JUL-2028|||7.6|FIXED|3 MONTHS|||14480000000|14480000000|14480000000|100|0|100|PLANTATION|1
31-JUL-2026|SGRO02BCN1|OBLIGASI BERKELANJUTAN II SAMPOERNA AGRO TAHAP I TAHUN 2025 SERI B|CORPORATE BOND|IDA0001558B6|PRIME AGRI RESOURCES Tbk, PT|ACTIVE|IDX|07-JUL-2025|IDR|Electronic||04-JUL-2030|||8.25|FIXED|3 MONTHS|||60520000000|60520000000|60520000000|100|0|100|PLANTATION|1
31-JUL-2026|SIKAII02ACN1|SUKUK IJARAH BERKELANJUTAN II KERETA API INDONESIA TAHAP I TAHUN 2024 SERI A|CORPORATE BOND|IDJ0000339A5|PT KERETA API INDONESIA (PERSERO)|ACTIVE|IDX|20-NOV-2024|IDR|Electronic||19-NOV-2027||||FIXED|3 MONTHS|||116540000000|116540000000|116540000000|100|0|100|TRANSPORTATION|1
31-JUL-2026|SIKAII02BCN1|SUKUK IJARAH BERKELANJUTAN II KERETA API INDONESIA TAHAP I TAHUN 2024 SERI B|CORPORATE BOND|IDJ0000339B3|PT KERETA API INDONESIA (PERSERO)|ACTIVE|IDX|20-NOV-2024|IDR|Electronic||19-NOV-2029||||FIXED|3 MONTHS|||83135000000|83135000000|83135000000|100|0|100|TRANSPORTATION|1
31-JUL-2026|SIKAII02CCN1|SUKUK IJARAH BERKELANJUTAN II KERETA API INDONESIA TAHAP I TAHUN 2024 SERI C|CORPORATE BOND|IDJ0000339C1|PT KERETA API INDONESIA (PERSERO)|ACTIVE|IDX|20-NOV-2024|IDR|Electronic||19-NOV-2031||||FIXED|3 MONTHS|||300325000000|300325000000|300325000000|100|0|100|TRANSPORTATION|1
31-JUL-2026|SMAR03CCN2|OBLIGASI BERKELANJUTAN III SMART TAHAP II TAHUN 2021 SERI C|CORPORATE BOND|IDA0001184C9|PT SINAR MAS AGRO RESOURCES AND TECHNOLOGY Tbk. (PT. SMART TBK)|ACTIVE|IDX|21-OCT-2021|IDR|Electronic||19-OCT-2026|||9|FIXED|3 MONTHS|||958000000000|958000000000|958000000000|100|0|100|PLANTATION|1
31-JUL-2026|SMAR03CCN3|OBLIGASI BERKELANJUTAN III SMART TAHAP III TAHUN 2022 SERI C|CORPORATE BOND|IDA0001205C2|PT SINAR MAS AGRO RESOURCES AND TECHNOLOGY Tbk. (PT. SMART TBK)|ACTIVE|IDX|17-FEB-2022|IDR|Electronic||16-FEB-2027|||8.25|FIXED|3 MONTHS|||275000000000|275000000000|275000000000|100|0|100|PLANTATION|1
31-JUL-2026|SMAR04CCN1|OBLIGASI BERKELANJUTAN IV SMART TAHAP I TAHUN 2022 SERI C|CORPORATE BOND|IDA0001245C8|PT SINAR MAS AGRO RESOURCES AND TECHNOLOGY Tbk. (PT. SMART TBK)|ACTIVE|IDX|07-JUL-2022|IDR|Electronic||06-JUL-2027|||8|FIXED|3 MONTHS|||402000000000|402000000000|402000000000|100|0|100|PLANTATION|1
31-JUL-2026|SMAR05ACN2|OBLIGASI BERKELANJUTAN V SMART TAHAP II TAHUN 2026 SERI A|CORPORATE BOND|IDA0001654A5|PT SINAR MAS AGRO RESOURCES AND TECHNOLOGY Tbk. (PT. SMART TBK)|ACTIVE|IDX|09-FEB-2026|IDR|Electronic||06-FEB-2031|||6.2|FIXED|3 MONTHS|||385000000000|385000000000|385000000000|100|0|100|PLANTATION|1
31-JUL-2026|SMAR05BCN2|OBLIGASI BERKELANJUTAN V SMART TAHAP II TAHUN 2026 SERI B|CORPORATE BOND|IDA0001654B3|PT SINAR MAS AGRO RESOURCES AND TECHNOLOGY Tbk. (PT. SMART TBK)|ACTIVE|IDX|09-FEB-2026|IDR|Electronic||06-FEB-2033|||6.5|FIXED|3 MONTHS|||287000000000|287000000000|287000000000|100|0|100|PLANTATION|1
31-JUL-2026|SMAR05CN1|OBLIGASI BERKELANJUTAN V SMART TAHAP I TAHUN 2025|CORPORATE BOND|IDA000156103|PT SINAR MAS AGRO RESOURCES AND TECHNOLOGY Tbk. (PT. SMART TBK)|ACTIVE|IDX|04-JUL-2025|IDR|Electronic||02-JUL-2030|||7.5|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|PLANTATION|1
31-JUL-2026|SMFP01SOCN1|OBLIGASI BERWAWASAN SOSIAL BERKELANJUTAN I SARANA MULTIGRIYA FINANSIAL TAHAP I TAHUN 2023|CORPORATE BOND|IDA000138507|SARANA MULTIGRIYA FINANSIAL (PERSERO). PT|ACTIVE|IDX|27-DEC-2023|IDR|Electronic||22-DEC-2028|||6.9|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|FINANCIAL INSTITUTION|1
31-JUL-2026|SMFP01SOCN2|OBLIGASI BERWAWASAN SOSIAL BERKELANJUTAN I SARANA MULTIGRIYA FINANSIAL TAHAP II TAHUN 2024|CORPORATE BOND|IDA000140800|SARANA MULTIGRIYA FINANSIAL (PERSERO). PT|ACTIVE|IDX|28-MAR-2024|IDR|Electronic||27-MAR-2029|||6.75|FIXED|3 MONTHS|||1500000000000|1500000000000|1500000000000|100|0|100|FINANCIAL INSTITUTION|1
31-JUL-2026|SMFP01SOCN3|OBLIGASI BERWAWASAN SOSIAL BERKELANJUTAN I SARANA MULTIGRIYA FINANSIAL TAHAP III TAHUN 2024|CORPORATE BOND|IDA000143606|SARANA MULTIGRIYA FINANSIAL (PERSERO). PT|ACTIVE|IDX|27-JUN-2024|IDR|Electronic||26-JUN-2029|||7.15|Fixed|3 MONTHS|||2000000000000|2000000000000|2000000000000|99.97|0.04|100|FINANCIAL INSTITUTION|1
31-JUL-2026|SMFP01SOCN4|OBLIGASI BERWAWASAN SOSIAL BERKELANJUTAN I SARANA MULTIGRIYA FINANSIAL TAHAP IV TAHUN 2024|CORPORATE BOND|IDA000149108|SARANA MULTIGRIYA FINANSIAL (PERSERO). PT|ACTIVE|IDX|28-NOV-2024|IDR|Electronic||26-NOV-2029|||7|FIXED|3 MONTHS|||1200000000000|1200000000000|1200000000000|98.86|1.14|100|FINANCIAL INSTITUTION|1
31-JUL-2026|SMFP02SOCN1|OBLIGASI BERWAWASAN SOSIAL BERKELANJUTAN II SARANA MULTGRIYA FINANSIAL TAHAP I TAHUN 2025|CORPORATE BOND|IDA000157804|SARANA MULTIGRIYA FINANSIAL (PERSERO). PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2030|||6.95|FIXED|3 MONTHS|||1650000000000|1650000000000|1650000000000|89.09|10.91|100|FINANCIAL INSTITUTION|1
31-JUL-2026|SMFP02SOCN2|OBLIGASI BERWAWASAN SOSIAL BERKELANJUTAN II SARANA MULTIGRIYA FINANSIAL TAHAP II TAHUN 2026|CORPORATE BOND|IDA000172704|SARANA MULTIGRIYA FINANSIAL (PERSERO). PT|ACTIVE|IDX|06-AUG-2026|IDR|Electronic||05-AUG-2031|||7.9||3 MONTHS|||2000000000000|2000000000000||0|0|0|FINANCIAL INSTITUTION|1
31-JUL-2026|SMFP06CN2|OBLIGASI BERKELANJUTAN VI SARANA MULTIGRIYA FINANSIAL TAHAP II TAHUN 2021|CORPORATE BOND|IDA000118905|SARANA MULTIGRIYA FINANSIAL (PERSERO). PT|ACTIVE|IDX|18-NOV-2021|IDR|Electronic||17-NOV-2026|||6|FIXED|3 MONTHS|||2800000000000|2800000000000|2800000000000|99.99|0.01|100|FINANCIAL INSTITUTION|1
31-JUL-2026|SMFP06CN3|OBLIGASI BERKELANJUTAN VI SARANA MULTIGRIYA FINANSIAL TAHAP III TAHUN 2022|CORPORATE BOND|IDA000127906|SARANA MULTIGRIYA FINANSIAL (PERSERO). PT|ACTIVE|IDX|22-SEP-2022|IDR|Electronic||21-SEP-2027|||6.95|FIXED|3 MONTHS|||3000000000000|3000000000000|3000000000000|100|0|100|FINANCIAL INSTITUTION|1
31-JUL-2026|SMFP06CN4|OBLIGASI BERKELANJUTAN VI SARANA MULTIGRIYA FINANSIAL TAHAP IV TAHUN 2023|CORPORATE BOND|IDA000130405|SARANA MULTIGRIYA FINANSIAL (PERSERO). PT|ACTIVE|IDX|23-FEB-2023|IDR|Electronic||22-FEB-2028|||6.85|FIXED|3 MONTHS|||2000000000000|2000000000000|2000000000000|100|0|100|FINANCIAL INSTITUTION|1
31-JUL-2026|SMFP07BCN2|OBLIGASI BERKELANJUTAN VII SARANA MULTIGRIYA FINANSIAL TAHAP II TAHUN 2023 SERI B|CORPORATE BOND|IDA0001369B8|SARANA MULTIGRIYA FINANSIAL (PERSERO). PT|ACTIVE|IDX|23-OCT-2023|IDR|Electronic||20-OCT-2026|||6.325|FIXED|3 MONTHS|||256000000000|256000000000|256000000000|100|0|100|FINANCIAL INSTITUTION|1
31-JUL-2026|SMINKP05BCN1|SUKUK MUDHARABAH BERKELANJUTAN V INDAH KIAT PULP & PAPER TAHAP I TAHUN 2026 SERI B|SUKUK|IDJ0000438B3|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|27-MAR-2026|IDR|Electronic||26-MAR-2031|||||3 MONTHS|||154935000000|154935000000|154935000000|100|0|100|PULP & PAPER|1
31-JUL-2026|SMINKP05BCN2|SUKUK MUDHARABAH BERKELANJUTAN V INDAH KIAT PULP & PAPER TAHAP II TAHUN 2026 SERI B|SUKUK|IDJ0000445B8|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|11-JUN-2026|IDR|Electronic||10-JUN-2031|||||3 MONTHS|||923635000000|923635000000|923635000000|100|0|100|PULP & PAPER|1
